amfi_code,scheme_name,nav_date,nav
120841,Kotak_Bluechip,2022-01-03,275.837
120841,Kotak_Bluechip,2022-01-04,276.8163
120841,Kotak_Bluechip,2022-01-05,276.3892
120841,Kotak_Bluechip,2022-01-06,278.9247
120841,Kotak_Bluechip,2022-01-07,281.1488
120841,Kotak_Bluechip,2022-01-10,275.1141
120841,Kotak_Bluechip,2022-01-11,275.2495
120841,Kotak_Bluechip,2022-01-12,274.4348
120841,Kotak_Bluechip,2022-01-13,275.5387
120841,Kotak_Bluechip,2022-01-14,275.2105
120841,Kotak_Bluechip,2022-01-17,275.1457
120841,Kotak_Bluechip,2022-01-18,273.1999
120841,Kotak_Bluechip,2022-01-19,275.1173
120841,Kotak_Bluechip,2022-01-20,279.3065
120841,Kotak_Bluechip,2022-01-21,277.3693
120841,Kotak_Bluechip,2022-01-24,274.1142
120841,Kotak_Bluechip,2022-01-25,274.304
120841,Kotak_Bluechip,2022-01-26,274.3762
120841,Kotak_Bluechip,2022-01-27,277.3673
120841,Kotak_Bluechip,2022-01-28,274.5184
120841,Kotak_Bluechip,2022-01-31,273.36
120841,Kotak_Bluechip,2022-02-01,268.3694
120841,Kotak_Bluechip,2022-02-02,271.7837
120841,Kotak_Bluechip,2022-02-03,272.5255
120841,Kotak_Bluechip,2022-02-04,271.554
120841,Kotak_Bluechip,2022-02-07,268.5442
120841,Kotak_Bluechip,2022-02-08,265.7828
120841,Kotak_Bluechip,2022-02-09,266.8933
120841,Kotak_Bluechip,2022-02-10,264.4357
120841,Kotak_Bluechip,2022-02-11,264.815
120841,Kotak_Bluechip,2022-02-14,269.7685
120841,Kotak_Bluechip,2022-02-15,269.0816
120841,Kotak_Bluechip,2022-02-16,266.9473
120841,Kotak_Bluechip,2022-02-17,267.9864
120841,Kotak_Bluechip,2022-02-18,265.2418
120841,Kotak_Bluechip,2022-02-21,269.4348
120841,Kotak_Bluechip,2022-02-22,272.9316
120841,Kotak_Bluechip,2022-02-23,272.6773
120841,Kotak_Bluechip,2022-02-24,270.6676
120841,Kotak_Bluechip,2022-02-25,269.7923
120841,Kotak_Bluechip,2022-02-28,269.2286
120841,Kotak_Bluechip,2022-03-01,270.2803
120841,Kotak_Bluechip,2022-03-02,272.9105
120841,Kotak_Bluechip,2022-03-03,270.5667
120841,Kotak_Bluechip,2022-03-04,273.1306
120841,Kotak_Bluechip,2022-03-07,274.7642
120841,Kotak_Bluechip,2022-03-08,273.6776
120841,Kotak_Bluechip,2022-03-09,271.2071
120841,Kotak_Bluechip,2022-03-10,271.6254
120841,Kotak_Bluechip,2022-03-11,269.2378
120841,Kotak_Bluechip,2022-03-14,271.8197
120841,Kotak_Bluechip,2022-03-15,269.2777
120841,Kotak_Bluechip,2022-03-16,270.7211
120841,Kotak_Bluechip,2022-03-17,270.6683
120841,Kotak_Bluechip,2022-03-18,269.4723
120841,Kotak_Bluechip,2022-03-21,269.367
120841,Kotak_Bluechip,2022-03-22,272.0852
120841,Kotak_Bluechip,2022-03-23,269.3782
120841,Kotak_Bluechip,2022-03-24,268.5393
120841,Kotak_Bluechip,2022-03-25,266.9025
120841,Kotak_Bluechip,2022-03-28,266.9493
120841,Kotak_Bluechip,2022-03-29,265.4792
120841,Kotak_Bluechip,2022-03-30,261.5065
120841,Kotak_Bluechip,2022-03-31,259.2181
120841,Kotak_Bluechip,2022-04-01,263.125
120841,Kotak_Bluechip,2022-04-04,263.8342
120841,Kotak_Bluechip,2022-04-05,264.4652
120841,Kotak_Bluechip,2022-04-06,263.943
120841,Kotak_Bluechip,2022-04-07,263.959
120841,Kotak_Bluechip,2022-04-08,263.096
120841,Kotak_Bluechip,2022-04-11,264.4579
120841,Kotak_Bluechip,2022-04-12,264.8297
120841,Kotak_Bluechip,2022-04-13,262.2434
120841,Kotak_Bluechip,2022-04-14,262.9665
120841,Kotak_Bluechip,2022-04-15,257.4585
120841,Kotak_Bluechip,2022-04-18,258.5332
120841,Kotak_Bluechip,2022-04-19,255.4715
120841,Kotak_Bluechip,2022-04-20,255.3869
120841,Kotak_Bluechip,2022-04-21,252.8407
120841,Kotak_Bluechip,2022-04-22,252.9775
120841,Kotak_Bluechip,2022-04-25,254.4022
120841,Kotak_Bluechip,2022-04-26,257.9294
120841,Kotak_Bluechip,2022-04-27,254.5782
120841,Kotak_Bluechip,2022-04-28,256.9103
120841,Kotak_Bluechip,2022-04-29,257.3403
120841,Kotak_Bluechip,2022-05-02,256.4518
120841,Kotak_Bluechip,2022-05-03,258.3094
120841,Kotak_Bluechip,2022-05-04,257.9055
120841,Kotak_Bluechip,2022-05-05,259.6766
120841,Kotak_Bluechip,2022-05-06,257.547
120841,Kotak_Bluechip,2022-05-09,256.2454
120841,Kotak_Bluechip,2022-05-10,258.52
120841,Kotak_Bluechip,2022-05-11,262.064
120841,Kotak_Bluechip,2022-05-12,262.1183
120841,Kotak_Bluechip,2022-05-13,255.8855
120841,Kotak_Bluechip,2022-05-16,255.5685
120841,Kotak_Bluechip,2022-05-17,255.7735
120841,Kotak_Bluechip,2022-05-18,255.3807
120841,Kotak_Bluechip,2022-05-19,256.2715
120841,Kotak_Bluechip,2022-05-20,255.3276
120841,Kotak_Bluechip,2022-05-23,257.3563
120841,Kotak_Bluechip,2022-05-24,254.8532
120841,Kotak_Bluechip,2022-05-25,257.7813
120841,Kotak_Bluechip,2022-05-26,261.4644
120841,Kotak_Bluechip,2022-05-27,259.5012
120841,Kotak_Bluechip,2022-05-30,257.5516
120841,Kotak_Bluechip,2022-05-31,258.6195
120841,Kotak_Bluechip,2022-06-01,256.0579
